Public Enemy;Public Enemy No. 1;Yo! Bum Rush the Show ;1987;Hip-Hop / R&B;Robbie B;I Chill at the Midnight;Comin' Correct;1989;S;3;http://www.whosampled.com/sample/view/136235/Robbie%20B%20and%20Jazzy%20J-I%20Chill%20at%20the%20Midnight_Public%20Enemy-Public%20Enemy%20No.%201/
Public Enemy;Public Enemy No. 1;Yo! Bum Rush the Show ;1987;Hip-Hop / R&B;Girl Talk;Jump on Stage;All Day;2010;S;3;http://www.whosampled.com/sample/view/71017/Girl%20Talk-Jump%20on%20Stage_Public%20Enemy-Public%20Enemy%20No.%201/
Public Enemy;Black Steel in the Hour of Chaos;It Takes a Nation of Millions to Hold Us Back;1988;Hip-Hop / R&B;Public Enemy;Anti-n***** Machine;Fear of a Black Planet;1990;S;3;http://www.whosampled.com/sample/view/16013/Public%20Enemy-Anti-n*****%20Machine_Public%20Enemy-Black%20Steel%20in%20the%20Hour%20of%20Chaos/
Public Enemy;Countdown to Armageddon;It Takes a Nation of Millions to Hold Us Back;1988;Hip-Hop / R&B;Pop Will Eat Itself;Preaching to the Perverted;This Is the Day...This Is the Hour...This Is This!;1989;S;3;http://www.whosampled.com/sample/view/53528/Pop%20Will%20Eat%20Itself-Preaching%20to%20the%20Perverted_Public%20Enemy-Countdown%20to%20Armageddon/
Public Enemy;Bring the Noise;Less Than Zero OST;1987;Hip-Hop / R&B;Bobby Jimmy and the Critters;NY/LA Rappers;NY/LA Rappers / Fone Freak;1988;R;0;http://www.whosampled.com/sample/view/134715/Bobby%20Jimmy%20and%20the%20Critters-NY/LA%20Rappers_Public%20Enemy-Bring%20the%20Noise/
Public Enemy;Party for Your Right to Fight;It Takes a Nation of Millions to Hold Us Back;1988;Hip-Hop / R&B;Milly Y Los Vecinos;Solo Contigo;En Tus Manos;1995;S;3;http://www.whosampled.com/sample/view/73638/Milly%20Y%20Los%20Vecinos-Solo%20Contigo_Public%20Enemy-Party%20for%20Your%20Right%20to%20Fight/
Public Enemy;Terminator X Speaks With His Hands;Yo! Bum Rush the Show;1987;Hip-Hop / R&B;Public Enemy;Party for Your Right to Fight;It Takes a Nation of Millions to Hold Us Back;1988;S;3;http://www.whosampled.com/sample/view/12107/Public%20Enemy-Party%20for%20Your%20Right%20to%20Fight_Public%20Enemy-Terminator%20X%20Speaks%20With%20His%20Hands/
Public Enemy;Bring the Noise;Less Than Zero OST;1987;Hip-Hop / R&B;Above the Law;Murder Rap;Livin' Like Hustlers;1990;S;0;http://www.whosampled.com/sample/view/7901/Above%20the%20Law-Murder%20Rap_Public%20Enemy-Bring%20the%20Noise/
Public Enemy;Bring the Noise;Less Than Zero OST;1987;Hip-Hop / R&B;Le Juan Love;It's Been a Long Time;Luke's Hitmen for the 90's ;1992;S;3;http://www.whosampled.com/sample/view/139254/Le%20Juan%20Love-It's%20Been%20a%20Long%20Time_Public%20Enemy-Bring%20the%20Noise/
Public Enemy;Bring the Noise;Less Than Zero OST;1987;Hip-Hop / R&B;Psyche Out;Take That, MF;Braindead 5;1997;S;3;http://www.whosampled.com/sample/view/73774/Psyche%20Out-Take%20That,%20MF_Public%20Enemy-Bring%20the%20Noise/
Public Enemy;Bring the Noise;Less Than Zero OST;1987;Hip-Hop / R&B;Public Enemy;PE, Break It to P.E.ACES;Beats and Places;2006;S;3;http://www.whosampled.com/sample/view/124112/Public%20Enemy-PE,%20Break%20It%20to%20P.E.ACES_Public%20Enemy-Bring%20the%20Noise/
Public Enemy;Black Steel in the Hour of Chaos;It Takes a Nation of Millions to Hold Us Back;1988;Hip-Hop / R&B;Kurupt;Make Some Noize;Kuruption!;1998;S;3;http://www.whosampled.com/sample/view/15573/Kurupt-Make%20Some%20Noize_Public%20Enemy-Black%20Steel%20in%20the%20Hour%20of%20Chaos/
Public Enemy;Welcome to the Terrordome;Fear of a Black Planet;1989;Hip-Hop / R&B;Public Enemy;Here We Go Again (PE Tour Intro: 2007);Beats and Places ;2006;S;3;http://www.whosampled.com/sample/view/124098/Public%20Enemy-Here%20We%20Go%20Again%20(PE%20Tour%20Intro:%202007)_Public%20Enemy-Welcome%20to%20the%20Terrordome/
Public Enemy;Fight the Power;Do the Right Thing OST;1989;Hip-Hop / R&B;Doctor Dré;For the Love of You;Back Up Off Me!;1994;R;3;http://www.whosampled.com/sample/view/13603/Doctor%20Dr%C3%A9%20and%20Ed%20Lover-For%20the%20Love%20of%20You_Public%20Enemy-Fight%20the%20Power/
Public Enemy;Fight the Power;Do the Right Thing OST;1989;Hip-Hop / R&B;Brother Ali;Eighty-8;Rites of Passage;2000;R;3;http://www.whosampled.com/sample/view/88248/Brother%20Ali%20and%20BK-One-Eighty-8_Public%20Enemy-Fight%20the%20Power/
Public Enemy;Black Steel in the Hour of Chaos;It Takes a Nation of Millions to Hold Us Back;1988;Hip-Hop / R&B;Chosen Few;Bring That Beat Back;Thunderdome XIV - Death Becomes You;1996;S;3;http://www.whosampled.com/sample/view/27975/Chosen%20Few-Bring%20That%20Beat%20Back_Public%20Enemy-Black%20Steel%20in%20the%20Hour%20of%20Chaos/
Public Enemy;Bring the Noise;Less Than Zero OST;1987;Hip-Hop / R&B;Los Chikos Del Maíz;Fear of Mazorka Planet;Pasión De Talibanes;2011;S;3;http://www.whosampled.com/sample/view/101774/Los%20Chikos%20Del%20Ma%C3%ADz-Fear%20of%20Mazorka%20Planet_Public%20Enemy-Bring%20the%20Noise/
Public Enemy;M.P.E.;Yo! Bum Rush the Show;1987;Hip-Hop / R&B;Dr. Dre;The Day the N***** Took Over;The Chronic;1992;S;1;http://www.whosampled.com/sample/view/74154/Dr.%20Dre%20feat.%20Daz%20Dillinger,%20RBX%20and%20Snoop%20Dogg-The%20Day%20the%20N*****%20Took%20Over_Public%20Enemy-M.P.E./
Public Enemy;Bring the Noise;Less Than Zero OST;1987;Hip-Hop / R&B;The Honeys (2);How Low (Can You Go);;1991;S;3;http://www.whosampled.com/sample/view/129088/The%20Honeys%20(2)-How%20Low%20(Can%20You%20Go)_Public%20Enemy-Bring%20the%20Noise/
Public Enemy;Public Enemy No. 1;Yo! Bum Rush the Show ;1987;Hip-Hop / R&B;Puff Daddy;P.E. 2000;Forever;1999;S;0;http://www.whosampled.com/sample/view/4849/Puff%20Daddy-P.E.%202000_Public%20Enemy-Public%20Enemy%20No.%201/
Public Enemy;Anti-n***** Machine;Fear of a Black Planet;1990;Hip-Hop / R&B;Marky Mark and the Funky Bunch;Peace;Music for the People ;1991;S;0;http://www.whosampled.com/sample/view/132444/Marky%20Mark%20and%20the%20Funky%20Bunch-Peace_Public%20Enemy-Anti-n*****%20Machine/
Public Enemy;Bring the Noise;Less Than Zero OST;1987;Hip-Hop / R&B;MC Ali;Bad Money;;1989;S;3;http://www.whosampled.com/sample/view/74206/MC%20Ali%20and%20The%20Mob-Bad%20Money_Public%20Enemy-Bring%20the%20Noise/
Public Enemy;Rebel Without a Pause;It Takes a Nation of Millions to Hold Us Back;1987;Hip-Hop / R&B;Everlast;The Rhythm;Forever Everlasting;1989;S;3;http://www.whosampled.com/sample/view/120589/Everlast%20feat.%20Donald%20D%20and%20Ice-T-The%20Rhythm_Public%20Enemy-Rebel%20Without%20a%20Pause/
Public Enemy;Resurrection;He Got Game;1998;Hip-Hop / R&B;Evil Activities;Back on Track;Back on Track;2005;S;3;http://www.whosampled.com/sample/view/35311/Evil%20Activities%20and%20Neophyte-Back%20on%20Track_Public%20Enemy%20feat.%20Masta%20Killa-Resurrection/
Public Enemy;Bring the Noise;Less Than Zero OST;1987;Hip-Hop / R&B;AMG;B**** Betta Have My Money;B**** Betta Have My Money;1991;S;3;http://www.whosampled.com/sample/view/121384/AMG-B****%20Betta%20Have%20My%20Money_Public%20Enemy-Bring%20the%20Noise/
Public Enemy;Shut 'Em Down;Apocalypse 91… the Enemy Strikes Black;1991;Hip-Hop / R&B;DJ Gizmo;Shut 'Em Down;Thunderdome XVIII - Psycho Silence;1997;S;3;http://www.whosampled.com/sample/view/59490/DJ%20Gizmo-Shut%20'Em%20Down_Public%20Enemy-Shut%20'Em%20Down/
Public Enemy;Yo! Bum Rush the Show;Yo! Bum Rush the Show;1987;Hip-Hop / R&B;Cold Cutz Crew;Cold Cutz;Return of the D.J. Vol. III;1999;S;3;http://www.whosampled.com/sample/view/137975/Cold%20Cutz%20Crew-Cold%20Cutz_Public%20Enemy-Yo!%20Bum%20Rush%20the%20Show/
Public Enemy;Rebel Without a Pause;It Takes a Nation of Millions to Hold Us Back;1987;Hip-Hop / R&B;Girl Talk;No Pause;Feed the Animals;2008;S;3;http://www.whosampled.com/sample/view/13658/Girl%20Talk-No%20Pause_Public%20Enemy-Rebel%20Without%20a%20Pause/
Public Enemy;Mind Terrorist;It Takes a Nation of Millions to Hold Us Back;1988;Hip-Hop / R&B;La Cliqua;La Revanche;La Cliqua;1999;S;4;http://www.whosampled.com/sample/view/132553/La%20Cliqua-La%20Revanche_Public%20Enemy-Mind%20Terrorist/
Public Enemy;Welcome to the Terrordome;Fear of a Black Planet;1989;Hip-Hop / R&B;King Sun;King Sun With the Sword;Righteous but Ruthless;1990;S;3;http://www.whosampled.com/sample/view/85342/King%20Sun-King%20Sun%20With%20the%20Sword_Public%20Enemy-Welcome%20to%20the%20Terrordome/
Public Enemy;Don't Believe the Hype;It Takes a Nation of Millions to Hold Us Back;1988;Hip-Hop / R&B;J.V.C. F.O.R.C.E.;The Move;Doin' Damage;1988;S;3;http://www.whosampled.com/sample/view/116010/J.V.C.%20F.O.R.C.E.-The%20Move_Public%20Enemy-Don't%20Believe%20the%20Hype/
Public Enemy;Bring the Noise;Less Than Zero OST;1987;Hip-Hop / R&B;Naughty by Nature;Sleepin' on Jersey;19 Naughty III;1993;S;3;http://www.whosampled.com/sample/view/85273/Naughty%20by%20Nature-Sleepin'%20on%20Jersey_Public%20Enemy-Bring%20the%20Noise/
Public Enemy;Welcome to the Terrordome;Fear of a Black Planet;1989;Hip-Hop / R&B;Public Enemy;Brothers Gonna Work It Out (Remix);Brothers Gonna Work It Out (Single);1990;R;3;http://www.whosampled.com/sample/view/128236/Public%20Enemy-Brothers%20Gonna%20Work%20It%20Out%20(Remix)_Public%20Enemy-Welcome%20to%20the%20Terrordome/
Public Enemy;Don't Believe the Hype;It Takes a Nation of Millions to Hold Us Back;1988;Hip-Hop / R&B;Snap!;Believe the Hype;World Power;1990;R;3;http://www.whosampled.com/sample/view/9853/Snap!-Believe%20the%20Hype_Public%20Enemy-Don't%20Believe%20the%20Hype/
Public Enemy;Fight the Power;Do the Right Thing OST;1989;Hip-Hop / R&B;89 Skratch Gangstaz;Lesson 89;Return of the D.J. - Vol. IV;2001;S;3;http://www.whosampled.com/sample/view/108928/89%20Skratch%20Gangstaz-Lesson%2089_Public%20Enemy-Fight%20the%20Power/
Public Enemy;Shut 'Em Down;Apocalypse 91… the Enemy Strikes Black;1991;Hip-Hop / R&B;Marco Polo;Hold Up;Double Barrel;2009;S;3;http://www.whosampled.com/sample/view/75203/Marco%20Polo%20and%20Torae%20feat.%20Masta%20Ace%20and%20Sean%20Price-Hold%20Up_Public%20Enemy-Shut%20'Em%20Down/
Public Enemy;Terminator X Speaks With His Hands;Yo! Bum Rush the Show;1987;Hip-Hop / R&B;Public Enemy;Can't Do Nuttin' for Ya Man;Fear of a Black Planet;1990;S;3;http://www.whosampled.com/sample/view/16511/Public%20Enemy-Can't%20Do%20Nuttin'%20for%20Ya%20Man_Public%20Enemy-Terminator%20X%20Speaks%20With%20His%20Hands/
Public Enemy;911 Is a Joke;Fear of a Black Planet;1990;Hip-Hop / R&B;Barry Blue;Cancel 'Em All Out;Cancel 'Em All Out / Soundcheck;1994;S;3;http://www.whosampled.com/sample/view/60150/Barry%20Blue-Cancel%20'Em%20All%20Out_Public%20Enemy-911%20Is%20a%20Joke/
Public Enemy;Bring the Noise;Less Than Zero OST;1987;Hip-Hop / R&B;The Kleptones;Live;A Night at the Hip Hopera;2004;S;3;http://www.whosampled.com/sample/view/135631/The%20Kleptones-Live_Public%20Enemy-Bring%20the%20Noise/
Public Enemy;Rebel Without a Pause;It Takes a Nation of Millions to Hold Us Back;1987;Hip-Hop / R&B;Smokin Suckaz Wit Logic;Suckaz Tri 2 Play Me;Playin' Foolz;1993;S;3;http://www.whosampled.com/sample/view/73266/Smokin%20Suckaz%20Wit%20Logic-Suckaz%20Tri%202%20Play%20Me_Public%20Enemy-Rebel%20Without%20a%20Pause/
Public Enemy;Welcome to the Terrordome;Fear of a Black Planet;1989;Hip-Hop / R&B;Anthrax;Bring the Noise;Attack of the Killer B's;1991;S;3;http://www.whosampled.com/sample/view/16195/Anthrax%20feat.%20Chuck%20D-Bring%20the%20Noise_Public%20Enemy-Welcome%20to%20the%20Terrordome/
Public Enemy;Bring the Noise;Less Than Zero OST;1987;Hip-Hop / R&B;Run-DMC;I'm Not Going Out Like That;Tougher Than Leather;1988;S;3;http://www.whosampled.com/sample/view/117060/Run-DMC-I'm%20Not%20Going%20Out%20Like%20That_Public%20Enemy-Bring%20the%20Noise/
Public Enemy;Rebel Without a Pause;It Takes a Nation of Millions to Hold Us Back;1987;Hip-Hop / R&B;Public Enemy;Brothers Gonna Work It Out (Remix);Brothers Gonna Work It Out (Single);1990;S;3;http://www.whosampled.com/sample/view/128253/Public%20Enemy-Brothers%20Gonna%20Work%20It%20Out%20(Remix)_Public%20Enemy-Rebel%20Without%20a%20Pause/
Public Enemy;Louder Than a Bomb;It Takes a Nation of Millions to Hold Us Back;1988;Hip-Hop / R&B;Tiga;Louder Than a Bomb;;2005;R;3;http://www.whosampled.com/sample/view/69684/Tiga-Louder%20Than%20a%20Bomb_Public%20Enemy-Louder%20Than%20a%20Bomb/
Public Enemy;Rebel Without a Pause;It Takes a Nation of Millions to Hold Us Back;1987;Hip-Hop / R&B;Twin Hype;Do It to the Crowd;Twin Hype;1989;S;3;http://www.whosampled.com/sample/view/137968/Twin%20Hype-Do%20It%20to%20the%20Crowd_Public%20Enemy-Rebel%20Without%20a%20Pause/
Public Enemy;Bring the Noise;Less Than Zero OST;1987;Hip-Hop / R&B;Joell Ortiz;Project Boy;Free Agent;2010;S;3;http://www.whosampled.com/sample/view/61015/Joell%20Ortiz-Project%20Boy_Public%20Enemy-Bring%20the%20Noise/
Public Enemy;Public Enemy No. 1;Yo! Bum Rush the Show ;1987;Hip-Hop / R&B;Kurtis Mantronik;Push Yer Hands Up (On the Money Scratch Mix);I Sing the Body Electro;1999;S;0;http://www.whosampled.com/sample/view/123778/Kurtis%20Mantronik%20feat.%20DJ%20Cash%20Money-Push%20Yer%20Hands%20Up%20(On%20the%20Money%20Scratch%20Mix)_Public%20Enemy-Public%20Enemy%20No.%201/
Public Enemy;Welcome to the Terrordome;Fear of a Black Planet;1989;Hip-Hop / R&B;DJ SIM;Straight of the Dancefloor;Thunderdome IX - the Revenge of the Mummy;1995;S;3;http://www.whosampled.com/sample/view/105249/DJ%20SIM-Straight%20of%20the%20Dancefloor_Public%20Enemy-Welcome%20to%20the%20Terrordome/
Public Enemy;Fight the Power;Do the Right Thing OST;1989;Hip-Hop / R&B;Public Enemy;What Kind of Power We Got?;Muse Sick-N-Hour Mess Age;1994;S;3;http://www.whosampled.com/sample/view/16523/Public%20Enemy-What%20Kind%20of%20Power%20We%20Got%3F_Public%20Enemy-Fight%20the%20Power/
Public Enemy;Rebel Without a Pause;It Takes a Nation of Millions to Hold Us Back;1987;Hip-Hop / R&B;S.D.C. Productions;Juice It Up;;1988;S;0;http://www.whosampled.com/sample/view/75529/S.D.C.%20Productions-Juice%20It%20Up_Public%20Enemy-Rebel%20Without%20a%20Pause/
Public Enemy;Black Steel in the Hour of Chaos;It Takes a Nation of Millions to Hold Us Back;1988;Hip-Hop / R&B;Sheek Louch;Get Up Stand Up;After Taxes;2005;R;3;http://www.whosampled.com/sample/view/80798/Sheek%20Louch%20feat.%20Redman-Get%20Up%20Stand%20Up_Public%20Enemy-Black%20Steel%20in%20the%20Hour%20of%20Chaos/
Public Enemy;Public Enemy No. 1;Yo! Bum Rush the Show ;1987;Hip-Hop / R&B;DJ Head (2);Burn the Place;;1990;S;0;http://www.whosampled.com/sample/view/29099/DJ%20Head%20(2)-Burn%20the%20Place_Public%20Enemy-Public%20Enemy%20No.%201/
Public Enemy;Bring the Noise;Less Than Zero OST;1987;Hip-Hop / R&B;Two Smooth;Outlaw;Road to Fame / Outlaw;1988;S;3;http://www.whosampled.com/sample/view/75779/Two%20Smooth-Outlaw_Public%20Enemy-Bring%20the%20Noise/
Public Enemy;Sophisticated B****;Yo! Bum Rush the Show;1987;Hip-Hop / R&B;DJ Head (2);Burn the Place;;1990;S;0;http://www.whosampled.com/sample/view/29100/DJ%20Head%20(2)-Burn%20the%20Place_Public%20Enemy%20feat.%20Vernon%20Reid-Sophisticated%20B****/
Public Enemy;Hazy Shade of Criminal;Greatest Misses;1992;Hip-Hop / R&B;Bass Reaction;Technophobia;Impulse;1993;S;3;http://www.whosampled.com/sample/view/75880/Bass%20Reaction-Technophobia_Public%20Enemy-Hazy%20Shade%20of%20Criminal/
Public Enemy;Bring the Noise;Less Than Zero OST;1987;Hip-Hop / R&B;Steve S***;Havin' Sex;S***'s Gabbertales;1996;S;3;http://www.whosampled.com/sample/view/75898/Steve%20S***-Havin'%20Sex_Public%20Enemy-Bring%20the%20Noise/
Public Enemy;Rebel Without a Pause;It Takes a Nation of Millions to Hold Us Back;1987;Hip-Hop / R&B;DJ Head (2);Burn the Place;;1990;S;0;http://www.whosampled.com/sample/view/29101/DJ%20Head%20(2)-Burn%20the%20Place_Public%20Enemy-Rebel%20Without%20a%20Pause/
Public Enemy;Terminator X to the Edge of Panic;It Takes a Nation of Millions to Hold Us Back;1988;Hip-Hop / R&B;Godfather Don;On and On;Hazardous;1991;S;3;http://www.whosampled.com/sample/view/113550/Godfather%20Don-On%20and%20On_Public%20Enemy-Terminator%20X%20to%20the%20Edge%20of%20Panic/
Public Enemy;Cold Lampin' With Flavor; It Takes a Nation of Millions to Hold Us Back ;1988;Hip-Hop / R&B;Killingscum;Mad Invaderz;No Style? No Policy!?;2003;S;3;http://www.whosampled.com/sample/view/105348/Killingscum-Mad%20Invaderz_Public%20Enemy-Cold%20Lampin'%20With%20Flavor/
Public Enemy;Lost at Birth;Apocalypse 91... The Enemy Strikes Black;1991;Hip-Hop / R&B;Osdorp Posse;Een Doodgewone Boerenlul;Afslag Osdorp;1995;S;4;http://www.whosampled.com/sample/view/76058/Osdorp%20Posse-Een%20Doodgewone%20Boerenlul_Public%20Enemy-Lost%20at%20Birth/
Public Enemy;Welcome to the Terrordome;Fear of a Black Planet;1989;Hip-Hop / R&B;Sid & B-Tonn;Deathwish I;Deathwish;1990;S;3;http://www.whosampled.com/sample/view/71329/Sid%20%26%20B-Tonn-Deathwish%20I_Public%20Enemy-Welcome%20to%20the%20Terrordome/
Public Enemy;Don't Believe the Hype;It Takes a Nation of Millions to Hold Us Back;1988;Hip-Hop / R&B;Underground Posse;Gangsta/Hype Mix;;1988;S;0;http://www.whosampled.com/sample/view/17679/Underground%20Posse-Gangsta/Hype%20Mix_Public%20Enemy-Don't%20Believe%20the%20Hype/
Public Enemy;Bring the Noise;Less Than Zero OST;1987;Hip-Hop / R&B;Eminem;I'm Back;The Marshall Mathers LP;2000;R;3;http://www.whosampled.com/sample/view/29181/Eminem-I'm%20Back_Public%20Enemy-Bring%20the%20Noise/
Public Enemy;Bring the Noise;Less Than Zero OST;1987;Hip-Hop / R&B;Jealous J;Work That Body;Party Time in Paradise;1990;S;3;http://www.whosampled.com/sample/view/76304/Jealous%20J-Work%20That%20Body_Public%20Enemy-Bring%20the%20Noise/
Public Enemy;Rebel Without a Pause;It Takes a Nation of Millions to Hold Us Back;1987;Hip-Hop / R&B;Sample Syndicate;TBM Mix (Acid House Mix);;1988;S;3;http://www.whosampled.com/sample/view/76310/Sample%20Syndicate-TBM%20Mix%20(Acid%20House%20Mix)_Public%20Enemy-Rebel%20Without%20a%20Pause/
Public Enemy;Bring the Noise;Less Than Zero OST;1987;Hip-Hop / R&B;E-Rick & Tactic;Bring the Noise;The Time Has Come;1996;S;3;http://www.whosampled.com/sample/view/76334/E-Rick%20%26%20Tactic-Bring%20the%20Noise_Public%20Enemy-Bring%20the%20Noise/
Public Enemy;Timebomb;Yo! Bum Rush the Show;1987;Hip-Hop / R&B;DJ Gizmo;Shut 'Em Down;Thunderdome XVIII - Psycho Silence;1997;S;3;http://www.whosampled.com/sample/view/76324/DJ%20Gizmo-Shut%20'Em%20Down_Public%20Enemy-Timebomb/
Public Enemy;Can't Truss It;Apocalypse 91… the Enemy Strikes Black;1991;Hip-Hop / R&B;DJ Shadow;BASIC Mega-Mix;BASIC Beats Sampler;1992;S;3;http://www.whosampled.com/sample/view/98576/DJ%20Shadow-BASIC%20Mega-Mix_Public%20Enemy-Can't%20Truss%20It/
Public Enemy;Bring the Noise;Less Than Zero OST;1987;Hip-Hop / R&B;Portrait;Here We Go Again!;Portrait;1992;S;3;http://www.whosampled.com/sample/view/13970/Portrait-Here%20We%20Go%20Again!_Public%20Enemy-Bring%20the%20Noise/
Public Enemy;Don't Believe the Hype;It Takes a Nation of Millions to Hold Us Back;1988;Hip-Hop / R&B;N.W.A;If It Ain't Ruff;Straight Outta Compton ;1988;S;3;http://www.whosampled.com/sample/view/60156/N.W.A-If%20It%20Ain't%20Ruff_Public%20Enemy-Don't%20Believe%20the%20Hype/
Public Enemy;Black Steel in the Hour of Chaos;It Takes a Nation of Millions to Hold Us Back;1988;Hip-Hop / R&B;DJ Shadow;BASIC Mega-Mix;BASIC Beats Sampler;1992;S;3;http://www.whosampled.com/sample/view/98577/DJ%20Shadow-BASIC%20Mega-Mix_Public%20Enemy-Black%20Steel%20in%20the%20Hour%20of%20Chaos/
Public Enemy;Bring the Noise;Less Than Zero OST;1987;Hip-Hop / R&B;Brother Ali;Lookin' at Me Sideways;The Undisputed Truth;2007;S;3;http://www.whosampled.com/sample/view/76497/Brother%20Ali-Lookin'%20at%20Me%20Sideways_Public%20Enemy-Bring%20the%20Noise/
Public Enemy;Bring the Noise;Less Than Zero OST;1987;Hip-Hop / R&B;Public Enemy;Black Steel in the Hour of Chaos;It Takes a Nation of Millions to Hold Us Back;1988;S;3;http://www.whosampled.com/sample/view/15458/Public%20Enemy-Black%20Steel%20in%20the%20Hour%20of%20Chaos_Public%20Enemy-Bring%20the%20Noise/
Public Enemy;Welcome to the Terrordome;Fear of a Black Planet;1989;Hip-Hop / R&B;KRS-One;Hip-Hop vs. Rap;Sound of Da Police;1993;R;3;http://www.whosampled.com/sample/view/18043/KRS-One-Hip-Hop%20vs.%20Rap_Public%20Enemy-Welcome%20to%20the%20Terrordome/
Public Enemy;Bring the Noise;Less Than Zero OST;1987;Hip-Hop / R&B;IAM;Intro Du Mordor;Official Mixtape;2007;S;3;http://www.whosampled.com/sample/view/66613/IAM-Intro%20Du%20Mordor_Public%20Enemy-Bring%20the%20Noise/
Public Enemy;Security of the First World;It Takes a Nation of Millions to Hold Us Back;1988;Hip-Hop / R&B;Wildchild;Jump to My Beat;;1996;S;1;http://www.whosampled.com/sample/view/121373/Wildchild-Jump%20to%20My%20Beat_Public%20Enemy-Security%20of%20the%20First%20World/
Public Enemy;She Watch Channel Zero?!;It Takes a Nation of Millions to Hold Us Back;1988;Hip-Hop / R&B;K-os;Superstarr Pt. Zero;Exit;2002;S;3;http://www.whosampled.com/sample/view/101001/K-os-Superstarr%20Pt.%20Zero_Public%20Enemy-She%20Watch%20Channel%20Zero%3F!/
Public Enemy;Rebel Without a Pause;It Takes a Nation of Millions to Hold Us Back;1987;Hip-Hop / R&B;Public Enemy;Gotta Give the Peeps What They Need;Revolverlution;2002;S;3;http://www.whosampled.com/sample/view/29946/Public%20Enemy-Gotta%20Give%20the%20Peeps%20What%20They%20Need_Public%20Enemy-Rebel%20Without%20a%20Pause/
Public Enemy;Miuzi Weighs a Ton;Yo! Bum Rush the Show;1987;Hip-Hop / R&B;Gigi D'Agostino;Casa Dag;Suono Libero;2008;R;3;http://www.whosampled.com/sample/view/74540/Gigi%20D'Agostino-Casa%20Dag_Public%20Enemy-Miuzi%20Weighs%20a%20Ton/
Public Enemy;Terminator X Speaks With His Hands;Yo! Bum Rush the Show;1987;Hip-Hop / R&B;L Double;Rock Dat S***;;1996;S;3;http://www.whosampled.com/sample/view/74614/L%20Double-Rock%20Dat%20S***_Public%20Enemy-Terminator%20X%20Speaks%20With%20His%20Hands/
Public Enemy;Rebel Without a Pause;It Takes a Nation of Millions to Hold Us Back;1987;Hip-Hop / R&B;Public Enemy;Super Agent;He Got Game OST;1998;S;3;http://www.whosampled.com/sample/view/29940/Public%20Enemy-Super%20Agent_Public%20Enemy-Rebel%20Without%20a%20Pause/
Public Enemy;She Watch Channel Zero?!;It Takes a Nation of Millions to Hold Us Back;1988;Hip-Hop / R&B;Atmosphere;White Noise;Leak at Will;2009;R;3;http://www.whosampled.com/sample/view/34042/Atmosphere-White%20Noise_Public%20Enemy-She%20Watch%20Channel%20Zero%3F!/
Public Enemy;Bring the Noise;Less Than Zero OST;1987;Hip-Hop / R&B;B-Boy-X and the 13th District Posse;Better Luck Next Time;Better Luck Next Time;1989;S;3;http://www.whosampled.com/sample/view/84676/B-Boy-X%20and%20the%2013th%20District%20Posse-Better%20Luck%20Next%20Time_Public%20Enemy-Bring%20the%20Noise/
Public Enemy;Night of the Living Baseheads;It Takes a Nation of Millions to Hold Us Back;1988;Hip-Hop / R&B;K-os;ELEctriK HeaT - the seekwiLL;Atlantis: Hymns for Disco;2007;S;3;http://www.whosampled.com/sample/view/75434/K-os-ELEctriK%20HeaT%20-%20the%20seekwiLL_Public%20Enemy-Night%20of%20the%20Living%20Baseheads/
Public Enemy;Bring the Noise;Less Than Zero OST;1987;Hip-Hop / R&B;Vanilla Ice;Rollin' in My;Platinum Underground;2005;S;3;http://www.whosampled.com/sample/view/110220/Vanilla%20Ice-Rollin'%20in%20My_Public%20Enemy-Bring%20the%20Noise/
Public Enemy;Don't Believe the Hype;It Takes a Nation of Millions to Hold Us Back;1988;Hip-Hop / R&B;Weezer;El Scorcho;Pinkerton;1996;R;3;http://www.whosampled.com/sample/view/82409/Weezer-El%20Scorcho_Public%20Enemy-Don't%20Believe%20the%20Hype/
Public Enemy;Bring the Noise;Less Than Zero OST;1987;Hip-Hop / R&B;Bomb the Bass;Megablast (Hip Hop on Precinct 13) (7" Mix);Into the Dragon;1988;S;4;http://www.whosampled.com/sample/view/29452/Bomb%20the%20Bass-Megablast%20(Hip%20Hop%20on%20Precinct%2013)%20(7%22%20Mix)_Public%20Enemy-Bring%20the%20Noise/
Public Enemy;Shut Em Down (Pe-te Rock Mixx);Shut Em Down;1991;Hip-Hop / R&B;Busta Rhymes;Shut 'Em Down 2002;Genesis;2001;S;0;http://www.whosampled.com/sample/view/70171/Busta%20Rhymes-Shut%20'Em%20Down%202002_Public%20Enemy-Shut%20Em%20Down%20(Pe-te%20Rock%20Mixx)/
Public Enemy;Lost at Birth;Apocalypse 91... The Enemy Strikes Black;1991;Hip-Hop / R&B;Omar Santana;Step the F*** Back (Oh Oh Omar Mix);Thunderdome XIX - Cursed by Evil Sickness;1997;S;0;http://www.whosampled.com/sample/view/35296/Omar%20Santana-Step%20the%20F***%20Back%20(Oh%20Oh%20Omar%20Mix)_Public%20Enemy-Lost%20at%20Birth/
Public Enemy;Bring the Noise;Less Than Zero OST;1987;Hip-Hop / R&B;DJ JS-One;Ventilation;Return of the D.J. Vol. V;2003;S;3;http://www.whosampled.com/sample/view/111198/DJ%20JS-One-Ventilation_Public%20Enemy-Bring%20the%20Noise/
